,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15
0,vc,14.92768,24.64321,26.28926,26.43905,26.51616,26.51871,26.52805,26.51479,26.50201,26.49931,26.49286,26.45195,26.39493,26.22202,17.93152
1,vo,5.417303,8.943099,9.540458,9.594818,9.622799,9.623724,9.627114,9.622304,9.617665,9.616687,9.614346,9.599498,9.578805,9.516057,6.507406
2,v2,37.97412,62.68874,66.8795,67.26054,67.45664,67.46313,67.4869,67.45319,67.42067,67.41382,67.39741,67.29333,67.1483,66.7084,45.61464
3,v3,37.97412,62.68873,66.8795,67.26054,67.45664,67.46313,67.4869,67.45319,67.42067,67.41382,67.39741,67.29333,67.1483,66.7084,45.61464
4,v5,6.930882,11.9055,13.11735,13.19279,13.22954,13.23118,13.23681,13.23025,13.22393,13.22259,13.2194,13.19917,13.17098,13.07548,8.372002
5,v6,6.930882,11.9055,13.11735,13.19279,13.22954,13.23118,13.23681,13.23025,13.22393,13.22259,13.2194,13.19917,13.17098,13.07548,8.372002
6,v7,6.781661,11.19543,11.94324,12.01129,12.04632,12.04748,12.05172,12.0457,12.03989,12.03867,12.03574,12.01715,11.99124,11.91269,8.146309
7,v8,6.781661,11.19543,11.94324,12.01129,12.04632,12.04748,12.05172,12.0457,12.03989,12.03867,12.03574,12.01715,11.99124,11.91269,8.146308
8,v9,6.781661,11.19543,11.94324,12.01129,12.04632,12.04748,12.05172,12.0457,12.03989,12.03867,12.03574,12.01715,11.99124,11.91276,8.146308
9,v10,6.781661,11.19543,11.94324,12.01129,12.04632,12.04748,12.05172,12.0457,12.03989,12.03867,12.03574,12.01715,11.99124,11.91269,8.146308
10,v13,20.34498,33.5863,35.82972,36.03387,36.13896,36.14243,36.15516,36.1371,36.11967,36.116,36.10721,36.05145,35.97373,35.73808,24.43893
11,v23,0.1643297,0.7232534,1.186069,1.193577,1.195366,1.19585,1.197238,1.196693,1.196166,1.196047,1.195784,1.194104,1.191779,1.174726,0.2405906
12,v24,0.1643297,0.7232535,1.186069,1.193577,1.195366,1.19585,1.197238,1.196693,1.196166,1.196047,1.195784,1.194104,1.191779,1.174726,0.2405906
13,v25,0.01511081,0.01318548,0.01195872,0.01207554,0.0121448,0.01214435,0.01214906,0.01213787,0.01212778,0.01212556,0.01211991,0.01208613,0.01203987,0.0119405,0.01489728
14,v112,5.417303,8.943099,9.540458,9.594818,9.622799,9.623724,9.627114,9.622304,9.617665,9.616687,9.614346,9.599498,9.578805,9.516057,6.507406
15,v113,2.708651,4.471551,4.770229,4.797409,4.811399,4.811862,4.813557,4.811152,4.808832,4.808343,4.807173,4.799749,4.789402,4.758029,3.253703
16,v121,5.417303,8.943099,9.540458,9.594818,9.622799,9.623724,9.627114,9.622304,9.617665,9.616687,9.614346,9.599498,9.578805,9.516057,6.507406
17,v122,2.708651,4.471551,4.770229,4.797409,4.811399,4.811862,4.813557,4.811152,4.808832,4.808343,4.807173,4.799749,4.789402,4.758029,3.253703
18,v123,2.708651,4.471551,4.770229,4.797409,4.811399,4.811862,4.813557,4.811152,4.808832,4.808343,4.807173,4.799749,4.789402,4.758029,3.253703
19,v124,2.708652,4.471548,4.770229,4.797409,4.811399,4.811862,4.813557,4.811152,4.808832,4.808343,4.807173,4.799749,4.789402,4.758028,3.253704
20,v131,2.708651,4.47155,4.770229,4.797409,4.811399,4.811862,4.813557,4.811152,4.808832,4.808343,4.807173,4.799749,4.789402,4.758029,3.253703
21,vlin,2.708651,4.471551,4.770229,4.797409,4.811399,4.811862,4.813557,4.811152,4.808832,4.808343,4.807173,4.799749,4.789402,4.758029,3.253703
22,v2out,5.417303,8.943099,9.540458,9.594818,9.622799,9.623724,9.627114,9.622304,9.617665,9.616687,9.614346,9.599498,9.578805,9.516057,6.507406
23,v51,1.883685,2.645718,2.407542,2.420539,2.429305,2.429168,2.429061,2.427791,2.426569,2.426319,2.425698,2.421778,2.416297,2.409679,2.215854
24,v52,1.883685,2.645718,2.407542,2.420539,2.429305,2.429168,2.429061,2.427791,2.426569,2.426319,2.425698,2.421778,2.416297,2.409679,2.215855
25,v55,0.9418346,1.322859,1.203771,1.21027,1.214652,1.214584,1.21453,1.213896,1.213285,1.213166,1.212849,1.210889,1.208149,1.204839,1.107927
26,v56,0.9418425,1.322859,1.203771,1.21027,1.214652,1.214584,1.21453,1.213896,1.213285,1.213159,1.212849,1.210889,1.208149,1.20484,1.107927
27,v57,0.9418425,1.322859,1.203771,1.21027,1.214652,1.214584,1.21453,1.213896,1.213285,1.213159,1.212849,1.210889,1.208149,1.20484,1.107927
28,v58,0.06808904,0.06412654,0.06525045,0.06518663,0.06514376,0.06514442,0.06514495,0.06515114,0.06515712,0.06515833,0.06516138,0.06518057,0.06520743,0.06523991,0.06622731
29,v59,0.06808898,0.06412651,0.06525045,0.06518663,0.06514376,0.06514443,0.06514495,0.06515115,0.06515712,0.06515837,0.06516138,0.06518057,0.06520743,0.06523994,0.06622693
30,v60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,v62,0.9418425,1.322859,1.203771,1.21027,1.214652,1.214584,1.21453,1.213896,1.213285,1.213159,1.212849,1.210889,1.208149,1.20484,1.107927
32,vdhap_in,20.59001,19.02568,19.49188,19.46608,19.44872,19.44899,19.4492,19.45171,19.45413,19.45463,19.45586,19.46363,19.4745,19.48764,19.87879
33,vgap_in,20.59001,19.02568,19.49188,19.46608,19.44872,19.44899,19.4492,19.45171,19.45413,19.45463,19.45586,19.46363,19.4745,19.48764,19.87879
34,vpga_in,20.59001,19.02568,19.49188,19.46608,19.44872,19.44899,19.4492,19.45171,19.45413,19.45463,19.45586,19.46363,19.4745,19.48764,19.87879
35,vpga_use,0.007192064,0.01232767,0.009705549,0.009799997,0.009867656,0.009866022,0.009863597,0.009854108,0.009844981,0.009843125,0.009838487,0.009809233,0.009768385,0.009735223,0.009508005
36,Vbf1,107.1214,178.2656,190.7624,191.3398,192.4259,192.2061,191.5845,191.5496,191.517,191.5187,191.4939,191.3802,191.1828,190.391,128.9152
37,Vbf2,107.1214,178.2656,190.7624,191.3398,192.4259,192.2061,191.5845,191.5496,191.517,191.5187,191.4939,191.3802,191.1821,190.3909,128.9152
38,Vbf3,107.1214,178.2656,190.7624,191.3398,192.4259,192.2061,191.5845,191.5496,191.517,191.5187,191.4939,191.3802,191.1821,190.3909,128.9152
39,Vbf4,107.1214,178.2656,190.7624,191.3398,192.4259,192.2061,191.5845,191.5496,191.517,191.5187,191.4939,191.3802,191.1821,190.3909,128.9152
40,Vbf5,40.79417,67.30673,71.85549,72.32854,73.16464,73.00209,72.6139,72.57019,72.52867,72.51978,72.50341,72.37033,72.1853,71.65539,48.98464
41,Vbf6,66.32725,110.9588,118.9069,119.0113,119.2613,119.204,118.9706,118.9794,118.9884,118.9989,118.9905,119.0098,118.9968,118.7356,79.93055
42,Vbf7,66.32729,110.9588,118.9069,119.0113,119.2613,119.204,118.9706,118.9793,118.9884,118.9991,118.9905,119.0098,118.9968,118.7364,79.93055
43,Vbf8,107.1214,178.2656,190.7624,191.3398,192.4259,192.2061,191.5845,191.5496,191.517,191.5187,191.4939,191.3802,191.1821,190.3909,128.9152
44,Vbf9,107.1215,178.2649,190.7624,191.3398,192.4259,192.2062,191.5845,191.5496,191.517,191.5187,191.4939,191.3802,191.1826,190.3941,128.9152
45,Vbf10,107.1137,178.2643,190.7625,191.3398,192.4262,192.2063,191.5844,191.5501,191.517,191.5193,191.4939,191.3802,191.1818,190.394,128.9152
46,Vbf11,63.48309,105.3959,112.7115,113.1624,113.9874,113.8233,113.3899,113.3561,113.3243,113.3212,113.3036,113.1976,113.0332,112.4662,76.35186
47,Vqi,132.6545,221.9177,237.8138,238.0226,238.5225,238.4081,237.9411,237.9588,237.9768,237.9978,237.981,238.0196,237.9936,237.4711,159.8611
48,Vipc,12883.02,21490.87,23022.59,23113.6,23268.12,23249.28,23166.09,23158.4,23149.23,23148.24,23144.87,23121.25,23087.25,22973.53,15512.9
49,Vicp,12880.17,21485.48,23014.09,23101.63,23253.68,23234.69,23151.48,23144.19,23135.42,23134.56,23131.33,23108.92,23076.4,22965.97,15509.41
50,Vinc,54.15694,102.6379,162.0078,228.6372,276.0886,278.7914,279.4055,271.6659,263.926,261.346,258.7662,235.5468,207.1678,144.2228,66.4639
51,Vinp,59.85767,113.4419,179.0613,252.7043,305.1505,308.1378,308.8167,300.2623,291.7077,288.8561,286.0047,260.3412,228.9749,159.4042,73.4601
52,Vdp,48.8973,94.51423,156.0618,226.1716,276.0509,278.9096,279.6093,271.462,263.3157,260.599,257.8839,233.4438,203.5777,137.3652,60.19674
53,Vdc,48.8865,94.49053,156.0042,226.0544,275.8795,278.7347,279.4329,271.2955,263.1587,260.445,257.733,233.3193,203.482,137.3199,60.1832
54,Vfp,8.116301,13.53925,14.50423,14.56157,14.65892,14.64704,14.59464,14.58979,14.58401,14.58339,14.58127,14.56639,14.54497,14.47332,9.773127
55,Vfc,8.114509,13.53585,14.49888,14.55403,14.64982,14.63786,14.58543,14.58084,14.57531,14.57477,14.57274,14.55862,14.53813,14.46856,9.770928
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.34468,1.550151,1.764948,1.765297,1.764281,1.764492,1.765041,1.765079,1.765115,1.765118,1.765139,1.765258,1.765434,1.760173,1.373802
58,VgPQH2,418.2497,577.068,779.4211,638.0539,558.1957,239.979,769.6557,570.0592,1174.009,1108.176,655.2416,616.187,3672.521,673.0161,577.9631
59,Vbf12,2.054283e-07,-1.668569e-07,-8.376487e-08,-1.322894e-08,6.582622e-09,1.390511e-07,-5.901587e-08,8.718771e-08,-2.81146e-09,-1.801859e-07,7.391049e-11,1.139342e-09,1.989628e-08,1.567609e-07,-1.070449e-08
60,Vbf13,5.59845e-08,-4.717844e-08,-2.688736e-08,-5.818581e-09,2.886705e-09,5.981745e-08,-2.623237e-08,2.429156e-08,-1.213282e-09,-7.891441e-08,2.905364e-11,3.855685e-10,7.275368e-09,4.791967e-08,-2.860496e-09
61,Vbf14,-1.823808e-08,1.752318e-08,7.89434e-09,2.361532e-09,-7.396426e-10,-1.123245e-08,5.22548e-09,2.709982e-09,2.736878e-10,1.933142e-08,-1.996839e-12,-4.193815e-11,-1.990415e-09,-1.503014e-08,5.462724e-10
62,Vbf15,107.1214,178.2656,190.7624,191.3398,192.4259,192.2061,191.5845,191.5496,191.517,191.5187,191.4939,191.3802,191.1821,190.3909,128.9152
63,Vbf16,107.1214,178.2656,190.7624,191.3398,192.4259,192.2061,191.5845,191.5496,191.517,191.5187,191.4939,191.3802,191.1821,190.3909,128.9152
64,vbfn2,40.79417,67.30673,71.85549,72.32854,73.16464,73.00209,72.6139,72.57019,72.52867,72.51978,72.50341,72.37033,72.1853,71.65539,48.98464
65,VsNADPH,0.5113767,0.6229805,0.6075228,0.5998579,0.5896005,0.7397764,0.5677056,0.5968036,0.5469955,0.5505442,0.5874738,0.6007706,0.533772,0.6257008,0.5307197
66,vA_d,22.06036,51.2182,114.6912,192.6177,248.2136,258.0323,250.6575,243.4693,230.3127,227.6587,227.5721,200.8404,159.1851,94.67623,27.8027
67,vA_f,0.7323452,1.467411,2.131857,2.480256,2.636139,2.710133,2.616692,2.617064,2.551221,2.548003,2.573476,2.506401,2.274653,1.995091,0.9027709
68,vA_U,5812.263,11646.12,16919.5,19684.57,20921.74,21508.99,20767.39,20770.35,20247.79,20222.25,20424.41,19892.07,18052.8,15834.05,7164.849
69,vU_A,5732.588,11504.6,16729.8,19447.07,20650.21,21242.24,20492.02,20502.42,19981.29,19957.97,20164.96,19649.75,17822.29,15657.85,7067.801
70,vU_f,0.7223061,1.44958,2.107955,2.450331,2.601927,2.676522,2.581994,2.583305,2.517642,2.514704,2.540784,2.475868,2.245608,1.972889,0.8905429
71,vU_d,19.56846,47.22727,108.8334,182.156,233.6559,232.0362,238.7348,229.4214,221.8663,219.0163,215.545,189.7144,155.9379,89.10858,25.32191
72,v1,414.2206,975.4716,1621.705,1549.252,1461.465,820.2188,1869.142,1474.614,2606.676,2479.086,1624.036,1519.192,6604.126,1379.894,627.1472
73,v_r1,332.6324,840.8583,1477.994,1404.595,1315.136,674.2147,1723.914,1329.474,2461.618,2334.046,1479.029,1374.451,6459.755,1236.58,529.1779
74,vS1_S2,20.39708,33.65337,35.92774,36.16427,36.58232,36.50104,36.30695,36.28509,36.26434,36.25987,36.2517,36.18517,36.09265,35.82769,24.49232
75,vS2_S3,20.39708,33.65337,35.92774,36.16427,36.58232,36.50104,36.30695,36.28509,36.26434,36.25987,36.2517,36.18517,36.09265,35.82769,24.49232
76,vS3_S0,20.39708,33.65337,35.92774,36.16427,36.58232,36.50104,36.30695,36.28509,36.26434,36.25987,36.2517,36.18517,36.09265,35.82769,24.49232
77,vS0_S1,20.39708,33.65337,35.92774,36.16427,36.58232,36.50104,36.30695,36.28509,36.26434,36.25987,36.2517,36.18517,36.09265,35.82769,24.49232
78,vz_1,1.881183,4.482614,7.690077,7.315778,6.85859,3.624552,8.926481,6.93472,12.65332,12.00908,7.690551,7.163208,32.86183,6.470757,2.911168
79,v1z_1,0.4702959,1.120653,1.922519,1.828945,1.714647,0.9061379,2.23162,1.73368,3.163331,3.002271,1.922638,1.790802,8.215458,1.617689,0.727792
80,v2z_1,0.4702959,1.120653,1.922519,1.828945,1.714647,0.9061379,2.23162,1.73368,3.163331,3.002271,1.922638,1.790802,8.215458,1.617689,0.727792
81,v3z_1,0.4702959,1.120653,1.922519,1.828945,1.714647,0.9061379,2.23162,1.73368,3.163331,3.002271,1.922638,1.790802,8.215458,1.617689,0.727792
82,v0z_1,0.4702959,1.120653,1.922519,1.828945,1.714647,0.9061379,2.23162,1.73368,3.163331,3.002271,1.922638,1.790802,8.215458,1.617689,0.727792
83,vz_2,79.70716,130.1309,136.0209,137.3413,139.4707,142.3796,136.3013,138.2056,132.404,133.0304,137.3163,137.5775,111.5088,136.84,95.05811
84,v1z_2,19.92679,32.53272,34.00522,34.33532,34.86767,35.5949,34.07533,34.55141,33.101,33.2576,34.32907,34.39437,27.8772,34.21,23.76453
85,v2z_2,19.92679,32.53272,34.00522,34.33532,34.86767,35.5949,34.07533,34.55141,33.101,33.2576,34.32907,34.39437,27.8772,34.21,23.76453
86,v3z_2,19.92679,32.53272,34.00522,34.33532,34.86767,35.5949,34.07533,34.55141,33.101,33.2576,34.32907,34.39437,27.8772,34.21,23.76453
87,v0z_2,19.92679,32.53272,34.00522,34.33532,34.86767,35.5949,34.07533,34.55141,33.101,33.2576,34.32907,34.39437,27.8772,34.21,23.76453
88,v1z,20.39708,33.65337,35.92774,36.16427,36.58232,36.50104,36.30695,36.28509,36.26434,36.25987,36.2517,36.18517,36.09265,35.82769,24.49232
89,v2z,20.39708,33.65337,35.92774,36.16427,36.58232,36.50104,36.30695,36.28509,36.26434,36.25987,36.2517,36.18517,36.09265,35.82769,24.49232
90,v3z,20.39708,33.65337,35.92774,36.16427,36.58232,36.50104,36.30695,36.28509,36.26434,36.25987,36.2517,36.18517,36.09265,35.82769,24.49232
91,v0z,20.39708,33.65337,35.92774,36.16427,36.58232,36.50104,36.30695,36.28509,36.26434,36.25987,36.2517,36.18517,36.09265,35.82769,24.49232
92,vAB1,41.61594,68.08849,72.31614,72.8345,73.73159,74.43653,73.01173,73.11926,72.78319,72.79164,72.98209,72.89144,72.25241,72.22329,49.65497
93,vBA1,0.8217634,0.7817541,0.4606627,0.505963,0.5669463,1.434442,0.3978394,0.5490745,0.2545181,0.2718994,0.4786826,0.5211082,0.06710012,0.5679081,0.6703323
94,vAB2,60.4138,82.67647,79.1355,81.88874,85.17438,127.9652,79.04028,84.00372,75.36364,75.70702,81.36841,82.51469,72.46356,81.76325,61.8597
95,vBA2,19.61962,15.36974,7.280023,9.560202,12.00973,54.96307,6.426384,11.43353,2.834971,3.187276,8.865,10.14435,0.2782467,10.10787,12.87506
96,v3,4.10295,4.434692,2.837102,3.049962,3.351891,6.594992,2.473051,3.258894,1.66414,1.766031,2.904359,3.12541,0.5109333,3.40138,3.720656
97,v_r3,0.1058468,0.09812374,0.05459311,0.06159869,0.06982655,0.1732957,0.04652912,0.06751236,0.02644701,0.02885904,0.05782253,0.06370999,0.001630413,0.06929981,0.08549667
98,v3_n,37.68729,64.33522,70.42781,70.75254,71.33848,68.22224,71.54067,70.81852,72.08565,72.003,71.05998,70.73021,71.95566,69.72227,46.35995
99,v_r3_n,0.8901859,1.365079,1.354799,1.412367,1.455901,1.641848,1.353301,1.439757,1.194672,1.220326,1.40311,1.421573,0.2796508,1.398438,1.010475
100,v_pq_ox,2673.813,2506.076,2341.799,2423.932,2468.245,2757.128,2316.924,2461.317,2051.766,2095.581,2403.175,2437.825,483.8088,2420.339,2543.741
101,Ic,22.43386,42.51652,67.10979,94.71021,114.3664,115.486,115.7404,112.5343,109.3282,108.2594,107.1908,97.57243,85.81676,59.74255,27.53187
102,Ia,102.4682,194.1971,306.5285,432.5953,522.3761,527.4899,528.652,514.008,499.3638,494.4823,489.6011,445.6686,391.9738,272.8781,125.7537
103,v2_1,79.73244,130.1844,136.0673,137.3981,139.5368,142.5262,136.349,138.2691,132.4356,133.0642,137.3718,137.6362,111.519,136.8943,95.08564
104,v2_2,1513.464,1892.76,1559.172,1889.32,2162.176,4689.002,1602.376,2103.906,1098.916,1155.654,1850.466,1951.971,448.0437,1771.271,1363.488
105,v2_00_1,1.866178,3.784431,4.866767,4.152655,3.774746,1.946042,4.770575,3.803975,6.438421,6.191988,4.231424,4.042488,11.62081,4.384078,2.826594
106,v2_01_1,3.87394,7.555982,9.616908,8.26787,7.564797,4.441242,9.450733,7.614707,12.71303,12.22534,8.418263,8.060679,23.13854,8.695617,5.637379
107,v2_02_1,73.99232,118.844,121.5836,124.9775,128.1972,136.139,122.1277,126.8505,113.2842,114.6469,124.7222,125.5331,76.75959,123.8146,86.62167
108,v2_00_2,35.42339,55.02209,55.76743,57.10193,58.49112,64.02327,56.06387,57.88137,53.42432,53.77702,56.99935,57.33097,46.68832,56.72544,40.53216
109,v2_01_2,73.53431,109.8569,110.1985,113.689,117.2194,146.1134,111.0652,115.8655,105.4894,106.1763,113.3981,114.3174,92.96248,112.5123,80.83763
110,v2_02_2,1404.507,1727.881,1393.206,1718.529,1986.465,4478.865,1435.247,1930.159,940.002,995.7009,1680.069,1780.322,308.3929,1602.034,1242.118
111,vr2_00_1,0.0005588515,0.001546002,0.00172688,0.001757267,0.001808539,0.001863501,0.00174888,0.001775821,0.00169336,0.001701549,0.001760924,0.001761765,0.001415066,0.001734579,0.0008037769
112,vr2_01_1,0.000614609,0.001422147,0.001431609,0.001496755,0.001582739,0.002426953,0.001434306,0.001545582,0.001328331,0.00134068,0.001487326,0.001510875,0.001075152,0.001487651,0.0007585893
113,vr2_02_1,0.0242006,0.05062771,0.04315478,0.05350757,0.06269627,0.1423398,0.04453012,0.06034263,0.02857102,0.03037629,0.05233327,0.05548732,0.007674587,0.04976142,0.02596843
114,vr2_1,0.02537406,0.05359586,0.04631327,0.05676159,0.06608755,0.1466302,0.04771331,0.06366403,0.03159271,0.03341852,0.05558152,0.05875996,0.01016481,0.05298365,0.02753079
115,vr2_00_2,33.29193,54.46841,57.84996,58.26446,58.98199,59.54575,58.40618,58.49219,58.22335,58.23012,58.38248,58.31,57.79841,57.77575,39.72279
116,vr2_01_2,36.61352,50.10477,47.95846,49.62686,51.61797,77.55012,47.90057,50.90854,45.67242,45.88053,49.31149,50.0062,43.91463,49.55102,37.48961
117,vr2_02_2,1441.679,1783.704,1445.672,1774.113,2044.717,4548.282,1487.143,1987.572,982.3666,1039.533,1735.082,1836.491,313.4688,1657.465,1283.364
118,vr2_2,1511.585,1888.278,1551.481,1882.004,2155.317,4685.377,1593.45,2096.973,1086.262,1143.643,1842.775,1944.808,415.1818,1764.792,1360.577
119,vP680qU,0.2302176,0.7376934,2.16292,2.944144,3.305632,1.516527,4.573557,3.310856,6.386774,5.96457,3.553723,2.963393,13.77664,1.557136,0.3983167
120,vP680qA,0.2334173,0.7467673,2.187446,2.980099,3.349097,1.53557,4.635017,3.354121,6.471958,6.043551,3.599447,2.999937,13.95482,1.574659,0.403786
121,vU_P680,81.81855,135.3512,145.8739,147.6012,149.6349,147.5207,149.8013,148.4512,151.4441,151.0041,148.5605,147.7041,158.1473,144.8679,98.36759
122,vP680_d,0.2302034,0.7376934,2.162919,2.944143,3.305632,1.516526,4.573548,3.310846,6.386773,5.96457,3.553723,2.963393,13.77664,1.557129,0.3983167
123,vP680_f,0.000200928,0.0001701366,-0.0002079481,2.601401e-07,-1.315616e-07,-7.595184e-07,-1.772506e-05,0.0003953343,1.741628e-07,-0.00103497,1.340291e-09,-4.362892e-08,-4.769067e-06,-0.003272384,6.127424e-08
124,Vva,0.0,0.0,0.02452658,0.02323588,0.02096487,0.02083096,0.02075745,0.02111015,0.02147306,0.02159752,0.02172174,0.02288353,0.0242835,0.02159848,0.0
125,Vaz,0.0,0.0,0.03976351,0.07443665,0.08571899,0.08626627,0.086562,0.08511506,0.08355322,0.08299874,0.08243468,0.07653031,0.06660533,0.02382723,0.0
126,Vza,2.401263e-11,1.113687e-11,0.03976314,0.07443664,0.08571901,0.08626613,0.08656199,0.08511507,0.08355322,0.0829987,0.08243468,0.07653031,0.06660527,0.02382696,1.41315e-11
127,Vav,4.850153e-10,2.481793e-10,0.02452613,0.02323586,0.02096489,0.02083085,0.02075745,0.02111016,0.02147305,0.0215975,0.02172174,0.02288352,0.02428345,0.02159811,3.040117e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,9.926177e-11,-2.891198e-12,-2.214866e-11,-3.821793e-13,1.516916e-13,-4.047025e-11,-4.211694e-12,9.871157e-13,2.739845e-13,-4.026949e-11,-2.145985e-14,6.970927e-13,1.166372e-12,-1.460533e-11,4.256722e-12
132,ve2FBPase,9.350068e-12,-4.299875e-14,-2.498889e-12,-2.05665e-13,4.521141e-12,-4.186222e-12,-7.345133e-13,1.267654e-13,1.667358e-13,-3.451767e-12,-1.816803e-13,3.235252e-13,1.197627e-13,-1.53357e-12,1.889234e-12
133,ve2SBPase,4.217894e-11,-5.800381e-13,-1.133318e-11,-1.174746e-12,1.788691e-11,-1.864129e-11,-3.559877e-12,2.677591e-13,1.868863e-13,-1.603941e-11,-1.050502e-12,1.128622e-12,5.332643e-13,-7.089043e-12,7.951425e-12
134,ve2PRK,9.883896e-11,-2.684175e-12,-2.11816e-11,-2.202834e-13,4.785752e-14,-3.964285e-11,-3.533173e-12,1.75133e-12,2.677583e-13,-3.975723e-11,2.602238e-15,1.355491e-13,1.145986e-12,-1.417061e-11,2.534481e-12
135,ve2ATPase,1.112009e-11,-3.019154e-13,-2.382459e-12,-2.474931e-14,5.554403e-15,-4.459001e-12,-3.973395e-13,1.972712e-13,3.011894e-14,-4.472189e-12,2.864008e-16,1.514602e-14,1.289087e-13,-1.593944e-12,2.848335e-13
136,ve2ATPGPP,9.448884e-11,-3.031018e-12,-2.247096e-11,-1.117416e-12,1.093998e-11,-3.884314e-11,-5.79293e-12,5.191861e-13,2.665739e-13,-3.786798e-11,-7.559549e-13,1.686644e-12,1.12235e-12,-1.438448e-11,1.030985e-11
137,ve2MDH,3.851863e-13,-1.001003e-14,-8.085283e-14,-5.245641e-16,1.064632e-15,-1.540547e-13,-1.344007e-14,1.053283e-14,1.038639e-15,-1.549593e-13,-2.081668e-17,1.528725e-16,4.452791e-15,-5.457944e-14,3.567594e-15
138,ve2Fd,7.601003,12.6624,14.4,14.4345,14.4684,12.9498,14.66042,14.44509,14.80801,14.78458,14.52072,14.42495,14.91172,14.26102,9.063289
139,veFd2Thio,4.541119e-10,-5.635475e-11,-1.028099e-10,-3.345691e-12,3.495397e-11,-1.863586e-10,-2.196977e-11,5.812164e-12,1.462505e-12,-1.81573e-10,-2.090835e-12,4.181604e-12,5.376919e-12,-1.046158e-10,2.868978e-11
140,veFd2Calvin,0.7413291,1.498596,1.550645,1.537591,1.524758,2.099444,1.452096,1.533582,1.396242,1.405111,1.50496,1.541202,1.356996,1.603239,0.9191357
141,ve2RuACT,1.004642e-11,-3.222245e-13,-2.388282e-12,-1.180196e-13,1.149384e-12,-4.130087e-12,-6.146009e-13,5.520437e-14,2.83402e-14,-4.027285e-12,-7.948026e-14,1.787439e-13,1.193294e-13,-1.529089e-12,1.091126e-12
